setup description,timestamp_receiver,timestamp_server,filename,frame_id,resolution,jpeg_quality,size_kb,compression_time_ms,encryption_time_ms,fps,Mbits,latency_ms
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:12.149,2025-03-28 13:36:12.227,cityNight_640x480.jpg,1,640x480,20,21.47,12.99834,12.39157,0,0.0,75.397
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:12.204,2025-03-28 13:36:12.297,cityNight_640x480.jpg,2,640x480,20,21.47,0.0,0.0,0,0.0,90.686
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:12.234,2025-03-28 13:36:12.304,cityNight_640x480.jpg,3,640x480,20,21.47,1.3957,0.0,0,0.0,67.88
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:12.265,2025-03-28 13:36:12.313,cityNight_640x480.jpg,4,640x480,20,21.47,1.19042,0.0,0,0.0,45.956
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:12.297,2025-03-28 13:36:12.329,cityNight_640x480.jpg,5,640x480,20,21.47,0.50735,0.0,0,0.0,29.305
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:12.327,2025-03-28 13:36:12.345,cityNight_640x480.jpg,6,640x480,20,21.47,0.0,1.3454,0,0.0,15.173
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:12.358,2025-03-28 13:36:12.374,cityNight_640x480.jpg,7,640x480,20,21.47,1.45054,0.0,0,0.0,13.173
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:12.389,2025-03-28 13:36:12.406,cityNight_640x480.jpg,8,640x480,20,21.47,0.0,0.0,0,0.0,14.755
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:12.421,2025-03-28 13:36:12.438,cityNight_640x480.jpg,9,640x480,20,21.47,1.00112,0.0,0,0.0,14.146
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:12.451,2025-03-28 13:36:12.468,cityNight_640x480.jpg,10,640x480,20,21.47,1.00231,0.0,0,0.0,14.229
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:12.483,2025-03-28 13:36:12.498,cityNight_640x480.jpg,11,640x480,20,21.47,1.00231,0.0,0,0.0,12.935
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:12.514,2025-03-28 13:36:12.530,cityNight_640x480.jpg,12,640x480,20,21.47,1.02901,0.0,0,0.0,13.821
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:12.544,2025-03-28 13:36:12.560,cityNight_640x480.jpg,13,640x480,20,21.47,1.00207,1.18279,0,0.0,13.903
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:12.574,2025-03-28 13:36:12.591,cityNight_640x480.jpg,14,640x480,20,21.47,1.0035,0.0,0,0.0,14.72
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:12.606,2025-03-28 13:36:12.621,cityNight_640x480.jpg,15,640x480,20,21.47,1.34444,0.0,0,0.0,12.718
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:12.636,2025-03-28 13:36:12.652,cityNight_640x480.jpg,16,640x480,20,21.47,0.99826,0.0,0,0.0,13.886
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:12.666,2025-03-28 13:36:12.683,cityNight_640x480.jpg,17,640x480,20,21.47,1.4801,0.0,0,0.0,14.277
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:12.697,2025-03-28 13:36:12.713,cityNight_640x480.jpg,18,640x480,20,21.47,1.00017,0.0,0,0.0,13.647
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:12.727,2025-03-28 13:36:12.743,cityNight_640x480.jpg,19,640x480,20,21.47,1.00613,0.0,0,0.0,13.963
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:12.758,2025-03-28 13:36:12.774,cityNight_640x480.jpg,20,640x480,20,21.47,1.0016,0.0,0,0.0,13.961
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:12.789,2025-03-28 13:36:12.805,cityNight_640x480.jpg,21,640x480,20,21.47,1.00183,0.0,0,0.0,13.479
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:12.821,2025-03-28 13:36:12.837,cityNight_640x480.jpg,22,640x480,20,21.47,0.0,1.0016,0,0.0,13.482
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:12.853,2025-03-28 13:36:12.869,cityNight_640x480.jpg,23,640x480,20,21.47,1.00374,0.0,0,0.0,13.543
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:12.884,2025-03-28 13:36:12.900,cityNight_640x480.jpg,24,640x480,20,21.47,0.91767,0.0,0,0.0,13.747
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:12.916,2025-03-28 13:36:12.933,cityNight_640x480.jpg,25,640x480,20,21.47,1.02901,0.52691,0,0.0,14.221
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:12.947,2025-03-28 13:36:12.963,cityNight_640x480.jpg,26,640x480,20,21.47,1.30868,0.0,0,0.0,13.712
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:12.979,2025-03-28 13:36:12.996,cityNight_640x480.jpg,27,640x480,20,21.47,1.00446,0.0,0,0.0,14.589
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:13.010,2025-03-28 13:36:13.026,cityNight_640x480.jpg,28,640x480,20,21.47,0.0,0.0,0,0.0,13.189
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:13.041,2025-03-28 13:36:13.061,cityNight_640x480.jpg,29,640x480,20,21.47,1.19185,0.0,0,0.0,17.221
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:13.072,2025-03-28 13:36:13.090,cityNight_640x480.jpg,30,640x480,20,21.47,0.99897,0.0,0,0.0,15.78
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:13.104,2025-03-28 13:36:13.123,cityNight_640x480.jpg,31,640x480,20,21.47,1.07956,0.0,0,0.0,16.058
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:13.135,2025-03-28 13:36:13.154,cityNight_640x480.jpg,32,640x480,20,21.47,1.23787,0.0,32,5.4963,16.423
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:13.165,2025-03-28 13:36:13.181,cityNight_640x480.jpg,33,640x480,20,21.47,1.28078,0.0,32,5.4963,13.672
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:13.195,2025-03-28 13:36:13.212,cityNight_640x480.jpg,34,640x480,20,21.47,1.00017,0.0,32,5.4963,14.185
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:13.227,2025-03-28 13:36:13.249,cityNight_640x480.jpg,35,640x480,20,21.47,1.00327,0.0,32,5.4963,19.034
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:13.259,2025-03-28 13:36:13.275,cityNight_640x480.jpg,36,640x480,20,21.47,0.50712,1.0066,32,5.4963,13.523
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:13.289,2025-03-28 13:36:13.306,cityNight_640x480.jpg,37,640x480,20,21.47,1.24788,0.0,32,5.4963,14.925
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:13.319,2025-03-28 13:36:13.335,cityNight_640x480.jpg,38,640x480,20,21.47,0.98181,0.0,32,5.4963,13.89
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:13.349,2025-03-28 13:36:13.365,cityNight_640x480.jpg,39,640x480,20,21.47,1.00064,0.0,32,5.4963,13.625
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:13.380,2025-03-28 13:36:13.396,cityNight_640x480.jpg,40,640x480,20,21.47,1.00017,0.0,32,5.4963,13.442
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:13.410,2025-03-28 13:36:13.427,cityNight_640x480.jpg,41,640x480,20,21.47,1.00255,0.0,32,5.4963,14.398
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:13.440,2025-03-28 13:36:13.456,cityNight_640x480.jpg,42,640x480,20,21.47,1.00207,0.0,32,5.4963,13.726
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:13.472,2025-03-28 13:36:13.487,cityNight_640x480.jpg,43,640x480,20,21.47,0.0,0.0,32,5.4963,12.9
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:13.503,2025-03-28 13:36:13.519,cityNight_640x480.jpg,44,640x480,20,21.47,1.513,0.0,32,5.4963,13.754
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:13.533,2025-03-28 13:36:13.549,cityNight_640x480.jpg,45,640x480,20,21.47,1.02997,0.0,32,5.4963,13.441
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:13.564,2025-03-28 13:36:13.581,cityNight_640x480.jpg,46,640x480,20,21.47,1.0004,0.0,32,5.4963,14.375
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:13.596,2025-03-28 13:36:13.614,cityNight_640x480.jpg,47,640x480,20,21.47,1.02949,0.0,32,5.4963,15.398
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:13.626,2025-03-28 13:36:13.643,cityNight_640x480.jpg,48,640x480,20,21.47,0.99492,0.0,32,5.4963,14.659
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:13.658,2025-03-28 13:36:13.675,cityNight_640x480.jpg,49,640x480,20,21.47,1.4298,0.0,32,5.4963,14.86
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:13.689,2025-03-28 13:36:13.715,cityNight_640x480.jpg,50,640x480,20,21.47,0.0,0.0,32,5.4963,23.398
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:13.719,2025-03-28 13:36:13.735,cityNight_640x480.jpg,51,640x480,20,21.47,0.0,0.0,32,5.4963,13.994
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:13.749,2025-03-28 13:36:13.768,cityNight_640x480.jpg,52,640x480,20,21.47,1.35493,0.0,32,5.4963,16.294
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:13.780,2025-03-28 13:36:13.797,cityNight_640x480.jpg,53,640x480,20,21.47,1.00327,0.0,32,5.4963,14.697
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:13.811,2025-03-28 13:36:13.829,cityNight_640x480.jpg,54,640x480,20,21.47,0.99969,0.0,32,5.4963,15.036
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:13.841,2025-03-28 13:36:13.858,cityNight_640x480.jpg,55,640x480,20,21.47,1.24693,0.0,32,5.4963,14.092
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:13.872,2025-03-28 13:36:13.891,cityNight_640x480.jpg,56,640x480,20,21.47,0.99683,0.0,32,5.4963,16.744
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:13.902,2025-03-28 13:36:13.919,cityNight_640x480.jpg,57,640x480,20,21.47,1.01376,0.0,32,5.4963,14.654
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:13.933,2025-03-28 13:36:13.950,cityNight_640x480.jpg,58,640x480,20,21.47,1.13225,0.0,32,5.4963,14.244
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:13.965,2025-03-28 13:36:13.982,cityNight_640x480.jpg,59,640x480,20,21.47,1.0035,0.0,32,5.4963,14.606
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:13.995,2025-03-28 13:36:14.011,cityNight_640x480.jpg,60,640x480,20,21.47,1.0078,0.0,32,5.4963,13.837
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:14.027,2025-03-28 13:36:14.043,cityNight_640x480.jpg,61,640x480,20,21.47,1.00327,0.0,32,5.4963,13.464
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:14.059,2025-03-28 13:36:14.075,cityNight_640x480.jpg,62,640x480,20,21.47,0.99993,0.0,32,5.4963,13.16
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:14.089,2025-03-28 13:36:14.106,cityNight_640x480.jpg,63,640x480,20,21.47,0.97442,0.0,32,5.4963,14.62
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:14.121,2025-03-28 13:36:14.137,cityNight_640x480.jpg,64,640x480,20,21.47,1.02806,0.0,32,5.4963,13.494
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:14.151,2025-03-28 13:36:14.167,cityNight_640x480.jpg,65,640x480,20,21.47,0.99969,0.0,33,5.6681,13.663
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:14.183,2025-03-28 13:36:14.199,cityNight_640x480.jpg,66,640x480,20,21.47,1.09935,0.0,33,5.6681,13.383
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:14.213,2025-03-28 13:36:14.231,cityNight_640x480.jpg,67,640x480,20,21.47,1.00303,0.99587,33,5.6681,15.15
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:14.245,2025-03-28 13:36:14.262,cityNight_640x480.jpg,68,640x480,20,21.47,1.01471,0.0,33,5.6681,14.088
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:14.274,2025-03-28 13:36:14.291,cityNight_640x480.jpg,69,640x480,20,21.47,0.98276,0.0,33,5.6681,14.642
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:14.307,2025-03-28 13:36:14.321,cityNight_640x480.jpg,70,640x480,20,21.47,0.0,0.0,33,5.6681,11.844
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:14.339,2025-03-28 13:36:14.355,cityNight_640x480.jpg,71,640x480,20,21.47,0.0,0.9985,33,5.6681,13.209
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:14.369,2025-03-28 13:36:14.385,cityNight_640x480.jpg,72,640x480,20,21.47,1.19352,0.0,33,5.6681,13.68
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:14.399,2025-03-28 13:36:14.416,cityNight_640x480.jpg,73,640x480,20,21.47,0.99945,0.0,33,5.6681,14.354
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:14.430,2025-03-28 13:36:14.446,cityNight_640x480.jpg,74,640x480,20,21.47,0.99874,0.0,33,5.6681,13.835
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:14.461,2025-03-28 13:36:14.477,cityNight_640x480.jpg,75,640x480,20,21.47,0.0,0.0,33,5.6681,13.724
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:14.492,2025-03-28 13:36:14.508,cityNight_640x480.jpg,76,640x480,20,21.47,1.07074,0.0,33,5.6681,13.07
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:14.524,2025-03-28 13:36:14.540,cityNight_640x480.jpg,77,640x480,20,21.47,0.0,0.0,33,5.6681,13.147
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:14.555,2025-03-28 13:36:14.571,cityNight_640x480.jpg,78,640x480,20,21.47,0.9985,0.0,33,5.6681,13.915
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:14.586,2025-03-28 13:36:14.602,cityNight_640x480.jpg,79,640x480,20,21.47,1.07598,0.0,33,5.6681,13.298
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:14.617,2025-03-28 13:36:14.634,cityNight_640x480.jpg,80,640x480,20,21.47,1.21975,0.0,33,5.6681,14.036
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:14.647,2025-03-28 13:36:14.664,cityNight_640x480.jpg,81,640x480,20,21.47,0.96369,0.0,33,5.6681,14.415
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:14.678,2025-03-28 13:36:14.712,cityNight_640x480.jpg,82,640x480,20,21.47,1.00088,0.0,33,5.6681,31.147
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:14.710,2025-03-28 13:36:14.728,cityNight_640x480.jpg,83,640x480,20,21.47,1.0035,0.0,33,5.6681,15.243
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:14.741,2025-03-28 13:36:14.759,cityNight_640x480.jpg,84,640x480,20,21.47,0.50473,0.0,33,5.6681,15.734
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:14.772,2025-03-28 13:36:14.788,cityNight_640x480.jpg,85,640x480,20,21.47,0.99874,0.0,33,5.6681,13.515
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:14.803,2025-03-28 13:36:14.819,cityNight_640x480.jpg,86,640x480,20,21.47,1.00303,0.0,33,5.6681,13.786
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:14.833,2025-03-28 13:36:14.863,cityNight_640x480.jpg,87,640x480,20,21.47,0.0,0.0,33,5.6681,27.581
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:14.864,2025-03-28 13:36:14.881,cityNight_640x480.jpg,88,640x480,20,21.47,1.00064,0.0,33,5.6681,14.867
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:14.896,2025-03-28 13:36:14.912,cityNight_640x480.jpg,89,640x480,20,21.47,0.0,0.0,33,5.6681,13.313
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:14.926,2025-03-28 13:36:14.942,cityNight_640x480.jpg,90,640x480,20,21.47,1.00303,0.0,33,5.6681,13.614
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:14.958,2025-03-28 13:36:14.974,cityNight_640x480.jpg,91,640x480,20,21.47,0.0,1.00064,33,5.6681,13.655
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:14.990,2025-03-28 13:36:15.006,cityNight_640x480.jpg,92,640x480,20,21.47,0.0,1.00327,33,5.6681,13.469
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:15.020,2025-03-28 13:36:15.037,cityNight_640x480.jpg,93,640x480,20,21.47,0.0,1.21498,33,5.6681,14.042
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:15.050,2025-03-28 13:36:15.067,cityNight_640x480.jpg,94,640x480,20,21.47,1.26481,0.0,33,5.6681,14.499
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:15.081,2025-03-28 13:36:15.098,cityNight_640x480.jpg,95,640x480,20,21.47,1.08433,0.0,33,5.6681,14.9
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:15.113,2025-03-28 13:36:15.129,cityNight_640x480.jpg,96,640x480,20,21.47,1.00136,0.0,33,5.6681,13.201
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:15.142,2025-03-28 13:36:15.158,cityNight_640x480.jpg,97,640x480,20,21.47,1.00064,0.0,33,5.6681,13.315
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:15.173,2025-03-28 13:36:15.191,cityNight_640x480.jpg,98,640x480,20,21.47,0.0,0.0,33,5.6681,15.035
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:15.204,2025-03-28 13:36:15.220,cityNight_640x480.jpg,99,640x480,20,21.47,1.09458,0.0,33,5.6681,13.43
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:15.235,2025-03-28 13:36:15.268,cityNight_640x480.jpg,100,640x480,20,21.47,1.14346,0.0,33,5.6681,30.849
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:15.266,2025-03-28 13:36:15.299,cityNight_640x480.jpg,101,640x480,20,21.47,0.0,0.0,33,5.6681,30.085
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:15.297,2025-03-28 13:36:15.313,cityNight_640x480.jpg,102,640x480,20,21.47,1.00136,0.0,33,5.6681,13.677
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:15.328,2025-03-28 13:36:15.345,cityNight_640x480.jpg,103,640x480,20,21.47,1.23405,0.0,33,5.6681,14.625
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:15.359,2025-03-28 13:36:15.375,cityNight_640x480.jpg,104,640x480,20,21.47,1.00255,0.0,33,5.6681,13.949
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:15.389,2025-03-28 13:36:15.405,cityNight_640x480.jpg,105,640x480,20,21.47,1.19853,0.0,33,5.6681,13.327
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:15.420,2025-03-28 13:36:15.437,cityNight_640x480.jpg,106,640x480,20,21.47,1.32751,0.0,33,5.6681,14.417
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:15.450,2025-03-28 13:36:15.467,cityNight_640x480.jpg,107,640x480,20,21.47,1.00088,0.0,33,5.6681,14.121
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:15.481,2025-03-28 13:36:15.497,cityNight_640x480.jpg,108,640x480,20,21.47,0.0,1.41501,33,5.6681,13.866
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:15.511,2025-03-28 13:36:15.527,cityNight_640x480.jpg,109,640x480,20,21.47,1.00303,0.0,33,5.6681,13.945
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:15.541,2025-03-28 13:36:15.558,cityNight_640x480.jpg,110,640x480,20,21.47,0.0,1.02139,33,5.6681,14.145
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:15.574,2025-03-28 13:36:15.589,cityNight_640x480.jpg,111,640x480,20,21.47,1.09553,0.0,33,5.6681,12.344
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:15.606,2025-03-28 13:36:15.622,cityNight_640x480.jpg,112,640x480,20,21.47,1.00255,0.0,33,5.6681,13.818
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:15.636,2025-03-28 13:36:15.651,cityNight_640x480.jpg,113,640x480,20,21.47,0.99921,0.0,33,5.6681,12.461
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:15.667,2025-03-28 13:36:15.684,cityNight_640x480.jpg,114,640x480,20,21.47,1.3032,0.0,33,5.6681,14.098
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:15.699,2025-03-28 13:36:15.731,cityNight_640x480.jpg,115,640x480,20,21.47,1.00207,0.99659,33,5.6681,29.829
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:15.729,2025-03-28 13:36:15.746,cityNight_640x480.jpg,116,640x480,20,21.47,1.00899,0.0,33,5.6681,14.725
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:15.761,2025-03-28 13:36:15.777,cityNight_640x480.jpg,117,640x480,20,21.47,0.0,0.99993,33,5.6681,13.247
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:15.790,2025-03-28 13:36:15.809,cityNight_640x480.jpg,118,640x480,20,21.47,0.48685,0.0,33,5.6681,16.722
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:15.822,2025-03-28 13:36:15.840,cityNight_640x480.jpg,119,640x480,20,21.47,1.33753,0.0,33,5.6681,15.393
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:15.856,2025-03-28 13:36:15.873,cityNight_640x480.jpg,120,640x480,20,21.47,1.45316,0.0,33,5.6681,14.798
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:15.889,2025-03-28 13:36:15.907,cityNight_640x480.jpg,121,640x480,20,21.47,1.89304,0.0,33,5.6681,15.142
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:15.923,2025-03-28 13:36:15.940,cityNight_640x480.jpg,122,640x480,20,21.47,0.8111,0.0,33,5.6681,14.547
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:15.958,2025-03-28 13:36:15.976,cityNight_640x480.jpg,123,640x480,20,21.47,1.0376,0.0,33,5.6681,15.846
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:15.988,2025-03-28 13:36:16.006,cityNight_640x480.jpg,124,640x480,20,21.47,1.00684,0.0,33,5.6681,15.632
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:16.022,2025-03-28 13:36:16.041,cityNight_640x480.jpg,125,640x480,20,21.47,1.21188,0.0,33,5.6681,16.096
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:16.054,2025-03-28 13:36:16.071,cityNight_640x480.jpg,126,640x480,20,21.47,0.0,0.0,33,5.6681,14.081
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:16.085,2025-03-28 13:36:16.101,cityNight_640x480.jpg,127,640x480,20,21.47,0.0,0.0,33,5.6681,13.695
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:16.117,2025-03-28 13:36:16.133,cityNight_640x480.jpg,128,640x480,20,21.47,0.0,0.0,33,5.6681,13.481
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:16.149,2025-03-28 13:36:16.167,cityNight_640x480.jpg,129,640x480,20,21.47,1.24526,0.0,33,5.6681,15.035
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:16.181,2025-03-28 13:36:16.197,cityNight_640x480.jpg,130,640x480,20,21.47,0.0,0.0,32,5.4963,13.18
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:16.213,2025-03-28 13:36:16.230,cityNight_640x480.jpg,131,640x480,20,21.47,1.13201,0.0,32,5.4963,14.347
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:16.245,2025-03-28 13:36:16.260,cityNight_640x480.jpg,132,640x480,20,21.47,1.44601,0.0,32,5.4963,12.905
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:16.276,2025-03-28 13:36:16.293,cityNight_640x480.jpg,133,640x480,20,21.47,1.1127,0.0,32,5.4963,14.367
Local Wifi signaling web - ws://heliwi.duckdns.org:9000,2025-03-28 13:36:16.307,2025-03-28 13:36:16.323,cityNight_640x480.jpg,134,640x480,20,21.47,1.29366,0.0,32,5.4963,13.868
