filename,fps_mean,fps_min,fps_max,size_kb_mean,compression_time_ms_mean,encryption_time_ms_mean
cityNight_640x480.jpg,29.933666666666667,0,34,47.678666666666665,0.8780439166666667,0.11212264666666666
cityNight_800x600.jpg,24.419333333333334,20,32,71.112,1.5479699066666666,0.24790877333333333
city_640x480.jpg,29.001666666666665,22,34,56.24333333333333,0.8428460866666666,0.11301508666666667
city_800x600.jpg,26.086333333333332,21,32,83.886,1.25239321,0.21085803333333336
white_noise_640x480.jpg,24.155,18,33,131.45933333333332,1.1018467266666667,0.22341352333333334
white_noise_800x600.jpg,20.548666666666666,10,30,205.21333333333334,1.72747326,0.2656695266666667
