setup description,timestamp_receiver,timestamp_server,filename,frame_id,resolution,jpeg_quality,size_kb,compression_time_ms,encryption_time_ms,fps,Mbits,latency_ms
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:25.055,2025-03-28 16:24:26.177,cityNight_640x480.jpg,1,640x480,20,21.47,64.92829,45.27116,0,0.0,731.897
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:25.195,2025-03-28 16:24:26.232,cityNight_640x480.jpg,2,640x480,20,21.47,4.7698,1.02782,0,0.0,646.875
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:25.230,2025-03-28 16:24:26.270,cityNight_640x480.jpg,3,640x480,20,21.47,4.78244,1.02615,0,0.0,650.429
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:25.265,2025-03-28 16:24:26.283,cityNight_640x480.jpg,4,640x480,20,21.47,4.66037,1.07503,0,0.0,627.714
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:25.300,2025-03-28 16:24:26.316,cityNight_640x480.jpg,5,640x480,20,21.47,4.65298,1.02854,0,0.0,625.718
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:25.334,2025-03-28 16:24:26.330,cityNight_640x480.jpg,6,640x480,20,21.47,4.68564,1.08004,0,0.0,606.089
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:25.369,2025-03-28 16:24:26.335,cityNight_640x480.jpg,7,640x480,20,21.47,4.60744,1.06573,0,0.0,576.332
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:25.403,2025-03-28 16:24:26.349,cityNight_640x480.jpg,8,640x480,20,21.47,4.64272,1.02806,0,0.0,556.4
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:25.438,2025-03-28 16:24:26.382,cityNight_640x480.jpg,9,640x480,20,21.47,4.64535,1.02758,0,0.0,554.584
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:25.473,2025-03-28 16:24:26.401,cityNight_640x480.jpg,10,640x480,20,21.47,4.60625,1.06931,0,0.0,537.893
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:25.507,2025-03-28 16:24:26.463,cityNight_640x480.jpg,11,640x480,20,21.47,4.69875,1.03307,0,0.0,566.063
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:25.542,2025-03-28 16:24:26.483,cityNight_640x480.jpg,12,640x480,20,21.47,4.60935,1.02186,0,0.0,551.235
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:25.577,2025-03-28 16:24:26.502,cityNight_640x480.jpg,13,640x480,20,21.47,4.65775,1.06096,0,0.0,535.457
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:25.611,2025-03-28 16:24:26.518,cityNight_640x480.jpg,14,640x480,20,21.47,4.63772,1.02305,0,0.0,517.575
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:25.646,2025-03-28 16:24:26.537,cityNight_640x480.jpg,15,640x480,20,21.47,4.70257,1.02544,0,0.0,500.847
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:25.680,2025-03-28 16:24:26.603,cityNight_640x480.jpg,16,640x480,20,21.47,4.64702,1.06287,16,2.7482,533.515
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:25.715,2025-03-28 16:24:26.617,cityNight_640x480.jpg,17,640x480,20,21.47,4.71425,1.03045,16,2.7482,512.654
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:25.750,2025-03-28 16:24:26.633,cityNight_640x480.jpg,18,640x480,20,21.47,4.68063,1.02115,16,2.7482,493.665
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:25.785,2025-03-28 16:24:26.700,cityNight_640x480.jpg,19,640x480,20,21.47,4.68516,1.11818,16,2.7482,525.165
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:25.819,2025-03-28 16:24:26.721,cityNight_640x480.jpg,20,640x480,20,21.47,4.65131,1.0221,16,2.7482,511.919
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:25.854,2025-03-28 16:24:26.734,cityNight_640x480.jpg,21,640x480,20,21.47,4.69875,1.02925,16,2.7482,490.278
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:25.889,2025-03-28 16:24:26.757,cityNight_640x480.jpg,22,640x480,20,21.47,4.61459,1.05977,16,2.7482,478.097
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:25.924,2025-03-28 16:24:26.768,cityNight_640x480.jpg,23,640x480,20,21.47,4.70304,1.02901,16,2.7482,453.897
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:25.958,2025-03-28 16:24:26.832,cityNight_640x480.jpg,24,640x480,20,21.47,4.6525,1.02234,16,2.7482,484.469
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:25.993,2025-03-28 16:24:26.850,cityNight_640x480.jpg,25,640x480,20,21.47,4.72999,1.06239,16,2.7482,467.385
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:26.028,2025-03-28 16:24:26.866,cityNight_640x480.jpg,26,640x480,20,21.47,4.67491,1.02162,16,2.7482,448.579
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:26.063,2025-03-28 16:24:26.902,cityNight_640x480.jpg,27,640x480,20,21.47,4.6804,1.02735,16,2.7482,449.276
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:26.097,2025-03-28 16:24:26.950,cityNight_640x480.jpg,28,640x480,20,21.47,4.69351,1.02353,16,2.7482,463.418
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:26.132,2025-03-28 16:24:26.979,cityNight_640x480.jpg,29,640x480,20,21.47,4.70734,1.0612,16,2.7482,457.049
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:26.167,2025-03-28 16:24:27.039,cityNight_640x480.jpg,30,640x480,20,21.47,4.66371,1.0252,16,2.7482,482.273
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:26.202,2025-03-28 16:24:27.050,cityNight_640x480.jpg,31,640x480,20,21.47,4.69708,1.0283,16,2.7482,458.106
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:26.236,2025-03-28 16:24:27.118,cityNight_640x480.jpg,32,640x480,20,21.47,4.66347,1.07002,16,2.7482,491.84
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:26.271,2025-03-28 16:24:27.136,cityNight_640x480.jpg,33,640x480,20,21.47,4.7102,1.03021,16,2.7482,475.355
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:26.306,2025-03-28 16:24:27.151,cityNight_640x480.jpg,34,640x480,20,21.47,4.60434,1.01924,16,2.7482,455.374
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:26.341,2025-03-28 16:24:27.172,cityNight_640x480.jpg,35,640x480,20,21.47,4.71878,1.07002,16,2.7482,441.552
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:26.375,2025-03-28 16:24:27.228,cityNight_640x480.jpg,36,640x480,20,21.47,4.63629,1.02353,16,2.7482,463.363
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:26.410,2025-03-28 16:24:27.250,cityNight_640x480.jpg,37,640x480,20,21.47,4.72665,1.02544,16,2.7482,449.83
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:26.445,2025-03-28 16:24:27.301,cityNight_640x480.jpg,38,640x480,20,21.47,4.67157,1.11389,16,2.7482,466.428
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:26.480,2025-03-28 16:24:27.334,cityNight_640x480.jpg,39,640x480,20,21.47,4.73523,1.03116,16,2.7482,464.478
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:26.515,2025-03-28 16:24:27.408,cityNight_640x480.jpg,40,640x480,20,21.47,4.62604,1.02448,16,2.7482,503.165
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:26.549,2025-03-28 16:24:27.417,cityNight_640x480.jpg,41,640x480,20,21.47,4.74954,1.02949,16,2.7482,478.359
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:26.584,2025-03-28 16:24:27.451,cityNight_640x480.jpg,42,640x480,20,21.47,4.66967,1.02568,16,2.7482,477.333
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:26.619,2025-03-28 16:24:27.499,cityNight_640x480.jpg,43,640x480,20,21.47,4.71139,1.02782,16,2.7482,489.907
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:26.654,2025-03-28 16:24:27.505,cityNight_640x480.jpg,44,640x480,20,21.47,4.6773,1.02234,16,2.7482,460.754
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:26.688,2025-03-28 16:24:27.551,cityNight_640x480.jpg,45,640x480,20,21.47,4.71878,1.07551,16,2.7482,473.172
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:26.723,2025-03-28 16:24:27.568,cityNight_640x480.jpg,46,640x480,20,21.47,4.67801,1.02162,16,2.7482,455.391
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:26.758,2025-03-28 16:24:27.606,cityNight_640x480.jpg,47,640x480,20,21.47,4.76861,1.02758,31,5.3246,457.862
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:26.793,2025-03-28 16:24:27.660,cityNight_640x480.jpg,48,640x480,20,21.47,4.5929,1.11699,31,5.3246,477.564
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:26.827,2025-03-28 16:24:27.684,cityNight_640x480.jpg,49,640x480,20,21.47,4.71425,1.02949,31,5.3246,467.145
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:26.862,2025-03-28 16:24:27.720,cityNight_640x480.jpg,50,640x480,20,21.47,4.6556,1.02305,31,5.3246,468.218
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:26.897,2025-03-28 16:24:27.773,cityNight_640x480.jpg,51,640x480,20,21.47,4.72283,1.07026,31,5.3246,486.25
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:26.932,2025-03-28 16:24:27.802,cityNight_640x480.jpg,52,640x480,20,21.47,4.62842,1.02353,31,5.3246,480.241
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:26.966,2025-03-28 16:24:27.820,cityNight_640x480.jpg,53,640x480,20,21.47,4.72021,1.02758,31,5.3246,464.213
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:27.001,2025-03-28 16:24:27.852,cityNight_640x480.jpg,54,640x480,20,21.47,4.63295,1.06645,31,5.3246,461.155
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:27.036,2025-03-28 16:24:27.877,cityNight_640x480.jpg,55,640x480,20,21.47,4.69565,1.02925,31,5.3246,451.614
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:27.071,2025-03-28 16:24:27.939,cityNight_640x480.jpg,56,640x480,20,21.47,4.66514,1.02329,31,5.3246,477.956
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:27.105,2025-03-28 16:24:27.961,cityNight_640x480.jpg,57,640x480,20,21.47,4.74572,1.02782,31,5.3246,465.723
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:27.140,2025-03-28 16:24:28.016,cityNight_640x480.jpg,58,640x480,20,21.47,4.66275,1.02901,31,5.3246,486.529
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:27.175,2025-03-28 16:24:28.037,cityNight_640x480.jpg,59,640x480,20,21.47,4.70376,1.02901,31,5.3246,472.502
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:27.210,2025-03-28 16:24:28.053,cityNight_640x480.jpg,60,640x480,20,21.47,4.66442,1.02973,31,5.3246,453.216
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:27.244,2025-03-28 16:24:28.083,cityNight_640x480.jpg,61,640x480,20,21.47,4.72522,1.07765,31,5.3246,449.045
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:27.279,2025-03-28 16:24:28.140,cityNight_640x480.jpg,62,640x480,20,21.47,4.64368,1.02448,31,5.3246,471.06
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:27.314,2025-03-28 16:24:28.180,cityNight_640x480.jpg,63,640x480,20,21.47,4.70901,1.02878,31,5.3246,476.202
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:27.349,2025-03-28 16:24:28.228,cityNight_640x480.jpg,64,640x480,20,21.47,4.61221,1.07479,31,5.3246,488.713
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:27.384,2025-03-28 16:24:28.246,cityNight_640x480.jpg,65,640x480,20,21.47,4.74501,1.03164,31,5.3246,471.722
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:27.418,2025-03-28 16:24:28.278,cityNight_640x480.jpg,66,640x480,20,21.47,4.6556,1.02472,31,5.3246,470.204
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:27.453,2025-03-28 16:24:28.285,cityNight_640x480.jpg,67,640x480,20,21.47,4.66394,1.11222,31,5.3246,442.065
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:27.488,2025-03-28 16:24:28.340,cityNight_640x480.jpg,68,640x480,20,21.47,4.65107,1.02401,31,5.3246,462.382
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:27.523,2025-03-28 16:24:28.352,cityNight_640x480.jpg,69,640x480,20,21.47,4.72832,1.02401,31,5.3246,439.116
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:27.557,2025-03-28 16:24:28.407,cityNight_640x480.jpg,70,640x480,20,21.47,4.65226,1.02043,31,5.3246,460.028
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:27.592,2025-03-28 16:24:28.423,cityNight_640x480.jpg,71,640x480,20,21.47,4.74334,1.06907,31,5.3246,441.619
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:27.627,2025-03-28 16:24:28.460,cityNight_640x480.jpg,72,640x480,20,21.47,4.64916,1.02735,31,5.3246,443.198
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:27.662,2025-03-28 16:24:28.511,cityNight_640x480.jpg,73,640x480,20,21.47,4.73213,1.02615,31,5.3246,459.034
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:27.697,2025-03-28 16:24:28.530,cityNight_640x480.jpg,74,640x480,20,21.47,4.66132,1.07098,31,5.3246,442.953
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:27.731,2025-03-28 16:24:28.595,cityNight_640x480.jpg,75,640x480,20,21.47,4.74477,1.03259,31,5.3246,473.942
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:27.766,2025-03-28 16:24:28.608,cityNight_640x480.jpg,76,640x480,20,21.47,4.67849,1.06859,29,4.981,451.925
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:27.801,2025-03-28 16:24:29.465,cityNight_640x480.jpg,77,640x480,20,21.47,4.68349,1.07145,29,4.981,1273.707
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:27.836,2025-03-28 16:24:29.472,cityNight_640x480.jpg,78,640x480,20,21.47,4.66633,1.02258,29,4.981,1245.693
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:27.870,2025-03-28 16:24:29.482,cityNight_640x480.jpg,79,640x480,20,21.47,4.73857,1.02782,29,4.981,1222.57
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:27.905,2025-03-28 16:24:29.487,cityNight_640x480.jpg,80,640x480,20,21.47,4.65178,1.06525,29,4.981,1192.338
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:27.940,2025-03-28 16:24:29.492,cityNight_640x480.jpg,81,640x480,20,21.47,4.69327,1.02949,29,4.981,1162.16
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:27.975,2025-03-28 16:24:29.511,cityNight_640x480.jpg,82,640x480,20,21.47,4.63796,1.02735,29,4.981,1146.437
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:28.009,2025-03-28 16:24:29.526,cityNight_640x480.jpg,83,640x480,20,21.47,4.70567,1.02806,29,4.981,1127.621
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:28.044,2025-03-28 16:24:29.542,cityNight_640x480.jpg,84,640x480,20,21.47,4.63104,1.10912,29,4.981,1108.573
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:28.079,2025-03-28 16:24:29.559,cityNight_640x480.jpg,85,640x480,20,21.47,4.7307,1.02735,29,4.981,1090.359
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:28.114,2025-03-28 16:24:29.573,cityNight_640x480.jpg,86,640x480,20,21.47,4.69947,1.02162,29,4.981,1068.734
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:28.149,2025-03-28 16:24:29.589,cityNight_640x480.jpg,87,640x480,20,21.47,4.68326,1.07002,29,4.981,1049.79
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:28.183,2025-03-28 16:24:29.593,cityNight_640x480.jpg,88,640x480,20,21.47,4.67062,1.02448,29,4.981,1019.747
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:28.218,2025-03-28 16:24:29.598,cityNight_640x480.jpg,89,640x480,20,21.47,4.72999,1.02615,29,4.981,990.647
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:28.253,2025-03-28 16:24:29.603,cityNight_640x480.jpg,90,640x480,20,21.47,4.65012,1.06382,29,4.981,960.034
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:28.288,2025-03-28 16:24:29.621,cityNight_640x480.jpg,91,640x480,20,21.47,4.71115,1.02878,15,2.5764,943.671
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:28.322,2025-03-28 16:24:29.635,cityNight_640x480.jpg,92,640x480,20,21.47,4.67777,1.02282,15,2.5764,922.985
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:28.357,2025-03-28 16:24:29.651,cityNight_640x480.jpg,93,640x480,20,21.47,4.67706,1.06072,15,2.5764,904.338
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:28.392,2025-03-28 16:24:29.666,cityNight_640x480.jpg,94,640x480,20,21.47,4.64821,1.02425,15,2.5764,884.581
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:28.427,2025-03-28 16:24:29.682,cityNight_640x480.jpg,95,640x480,20,21.47,4.75526,1.07431,15,2.5764,865.101
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:28.462,2025-03-28 16:24:29.697,cityNight_640x480.jpg,96,640x480,20,21.47,4.66943,1.02305,15,2.5764,845.573
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:28.496,2025-03-28 16:24:29.712,cityNight_640x480.jpg,97,640x480,20,21.47,4.7071,1.07002,15,2.5764,826.358
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:28.531,2025-03-28 16:24:29.719,cityNight_640x480.jpg,98,640x480,20,21.47,4.68254,1.02448,15,2.5764,797.935
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:28.566,2025-03-28 16:24:29.727,cityNight_640x480.jpg,99,640x480,20,21.47,4.73833,1.02687,15,2.5764,771.601
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:28.601,2025-03-28 16:24:29.743,cityNight_640x480.jpg,100,640x480,20,21.47,4.61245,1.06025,15,2.5764,752.034
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:28.635,2025-03-28 16:24:29.760,cityNight_640x480.jpg,101,640x480,20,21.47,4.69112,1.02735,15,2.5764,734.724
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:28.670,2025-03-28 16:24:29.764,cityNight_640x480.jpg,102,640x480,20,21.47,4.62341,1.02568,15,2.5764,704.671
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:28.705,2025-03-28 16:24:29.775,cityNight_640x480.jpg,103,640x480,20,21.47,4.66919,1.05977,15,2.5764,680.032
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:28.740,2025-03-28 16:24:29.781,cityNight_640x480.jpg,104,640x480,20,21.47,4.66132,1.02711,15,2.5764,651.324
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:28.774,2025-03-28 16:24:29.791,cityNight_640x480.jpg,105,640x480,20,21.47,4.68588,1.07527,15,2.5764,627.103
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:28.809,2025-03-28 16:24:29.799,cityNight_640x480.jpg,106,640x480,20,21.47,4.61102,1.06692,15,2.5764,600.291
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:28.844,2025-03-28 16:24:29.823,cityNight_640x480.jpg,107,640x480,20,21.47,4.70924,1.02901,15,2.5764,589.245
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:28.879,2025-03-28 16:24:29.830,cityNight_640x480.jpg,108,640x480,20,21.47,4.64129,1.02615,15,2.5764,561.663
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:28.913,2025-03-28 16:24:29.841,cityNight_640x480.jpg,109,640x480,20,21.47,4.6823,1.02854,15,2.5764,537.706
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:28.948,2025-03-28 16:24:29.855,cityNight_640x480.jpg,110,640x480,20,21.47,4.668,1.0252,15,2.5764,516.896
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:28.983,2025-03-28 16:24:29.869,cityNight_640x480.jpg,111,640x480,20,21.47,4.72474,1.02949,15,2.5764,496.664
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:29.018,2025-03-28 16:24:29.885,cityNight_640x480.jpg,112,640x480,20,21.47,4.66061,1.02568,15,2.5764,476.741
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:29.052,2025-03-28 16:24:29.901,cityNight_640x480.jpg,113,640x480,20,21.47,4.68564,1.07503,15,2.5764,458.952
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:29.087,2025-03-28 16:24:29.961,cityNight_640x480.jpg,114,640x480,20,21.47,4.6699,1.02353,15,2.5764,484.244
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:29.122,2025-03-28 16:24:29.993,cityNight_640x480.jpg,115,640x480,20,21.47,4.75883,1.02639,15,2.5764,481.372
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:29.157,2025-03-28 16:24:30.032,cityNight_640x480.jpg,116,640x480,20,21.47,4.62508,1.06168,15,2.5764,485.293
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:29.191,2025-03-28 16:24:30.041,cityNight_640x480.jpg,117,640x480,20,21.47,4.71973,1.03045,15,2.5764,460.174
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:29.226,2025-03-28 16:24:30.084,cityNight_640x480.jpg,118,640x480,20,21.47,4.63533,1.02496,15,2.5764,467.892
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:29.261,2025-03-28 16:24:30.102,cityNight_640x480.jpg,119,640x480,20,21.47,4.69589,1.0767,15,2.5764,450.741
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:29.296,2025-03-28 16:24:30.146,cityNight_640x480.jpg,120,640x480,20,21.47,4.62818,1.02663,15,2.5764,460.228
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:29.330,2025-03-28 16:24:30.164,cityNight_640x480.jpg,121,640x480,20,21.47,4.74858,1.0283,15,2.5764,443.95
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:29.365,2025-03-28 16:24:30.219,cityNight_640x480.jpg,122,640x480,20,21.47,4.65703,1.05739,15,2.5764,463.789
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:29.400,2025-03-28 16:24:30.256,cityNight_640x480.jpg,123,640x480,20,21.47,4.68612,1.03164,15,2.5764,466.07
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:29.435,2025-03-28 16:24:30.303,cityNight_640x480.jpg,124,640x480,20,21.47,4.67086,1.06931,15,2.5764,478.196
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:29.470,2025-03-28 16:24:30.332,cityNight_640x480.jpg,125,640x480,20,21.47,4.75097,1.03021,15,2.5764,471.815
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:29.504,2025-03-28 16:24:30.351,cityNight_640x480.jpg,126,640x480,20,21.47,4.67157,1.05858,15,2.5764,456.726
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:29.539,2025-03-28 16:24:30.393,cityNight_640x480.jpg,127,640x480,20,21.47,4.69041,1.02758,15,2.5764,464.039
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:29.574,2025-03-28 16:24:30.417,cityNight_640x480.jpg,128,640x480,20,21.47,4.68302,1.02115,15,2.5764,453.59
RPI4 full 5G - ws://0.tcp.eu.ngrok.io:16137,2025-03-28 16:24:29.609,2025-03-28 16:24:30.441,cityNight_640x480.jpg,129,640x480,20,21.47,4.7133,1.07002,15,2.5764,442.156
