filename,fps_mean,fps_min,fps_max,size_kb_mean,compression_time_ms_mean,encryption_time_ms_mean
cityNight_640x480.jpg,24.933666666666667,0,42,47.678666666666665,5.63299323,2.1028330233333334
cityNight_800x600.jpg,24.447619047619046,19,29,38.961020408163265,8.100018897959185,1.8286437823129253
