setup description,timestamp_receiver,timestamp_server,filename,frame_id,resolution,jpeg_quality,size_kb,compression_time_ms,encryption_time_ms,fps,Mbits,latency_ms
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:34.675,2025-03-28 12:13:34.688,cityNight_640x480.jpg,2531,640x480,80,68.65,1.40047,0.0,24,13.1808,13.049
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:34.721,2025-03-28 12:13:34.734,cityNight_640x480.jpg,2532,640x480,80,68.65,1.00136,0.0,24,13.1808,13.017
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:34.767,2025-03-28 12:13:34.779,cityNight_640x480.jpg,2533,640x480,80,68.65,1.51229,0.0,24,13.1808,12.479
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:34.813,2025-03-28 12:13:34.825,cityNight_640x480.jpg,2534,640x480,80,68.65,1.13916,0.0,24,13.1808,12.841
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:34.845,2025-03-28 12:13:34.857,cityNight_640x480.jpg,2535,640x480,80,68.65,0.50831,1.34706,24,13.1808,12.832
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:34.891,2025-03-28 12:13:34.904,cityNight_640x480.jpg,2536,640x480,80,68.65,1.02925,0.0,24,13.1808,13.52
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:34.938,2025-03-28 12:13:34.950,cityNight_640x480.jpg,2537,640x480,80,68.65,1.37734,0.0,24,13.1808,12.184
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:34.969,2025-03-28 12:13:34.981,cityNight_640x480.jpg,2538,640x480,80,68.65,1.0016,0.0,24,13.1808,12.236
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:35.016,2025-03-28 12:13:35.029,cityNight_640x480.jpg,2539,640x480,80,68.65,0.99921,0.0,24,13.1808,13.442
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:35.063,2025-03-28 12:13:35.075,cityNight_640x480.jpg,2540,640x480,80,68.65,1.02568,0.0,24,13.1808,12.197
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:35.094,2025-03-28 12:13:35.106,cityNight_640x480.jpg,2541,640x480,80,68.65,1.00303,0.0,24,13.1808,12.447
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:35.125,2025-03-28 12:13:35.138,cityNight_640x480.jpg,2542,640x480,80,68.65,1.00446,0.0,24,13.1808,13.452
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:35.172,2025-03-28 12:13:35.184,cityNight_640x480.jpg,2543,640x480,80,68.65,1.01018,0.0,24,13.1808,12.205
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:35.218,2025-03-28 12:13:35.230,cityNight_640x480.jpg,2544,640x480,80,68.65,1.00398,0.0,24,13.1808,12.281
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:35.263,2025-03-28 12:13:35.275,cityNight_640x480.jpg,2545,640x480,80,68.65,0.99444,0.0,24,13.1808,12.185
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:35.295,2025-03-28 12:13:35.306,cityNight_640x480.jpg,2546,640x480,80,68.65,1.09172,0.0,24,13.1808,11.808
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:35.326,2025-03-28 12:13:35.338,cityNight_640x480.jpg,2547,640x480,80,68.65,1.0047,0.0,25,13.73,12.749
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:35.373,2025-03-28 12:13:35.384,cityNight_640x480.jpg,2548,640x480,80,68.65,1.41692,0.0,25,13.73,11.483
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:35.419,2025-03-28 12:13:35.431,cityNight_640x480.jpg,2549,640x480,80,68.65,1.49751,0.0,25,13.73,12.033
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:35.450,2025-03-28 12:13:35.461,cityNight_640x480.jpg,2550,640x480,80,68.65,1.00398,0.0,25,13.73,11.996
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:35.482,2025-03-28 12:13:35.493,cityNight_640x480.jpg,2551,640x480,80,68.65,1.00279,0.0,25,13.73,11.136
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:35.513,2025-03-28 12:13:35.524,cityNight_640x480.jpg,2552,640x480,80,68.65,1.0004,0.0,25,13.73,11.996
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:35.559,2025-03-28 12:13:35.571,cityNight_640x480.jpg,2553,640x480,80,68.65,1.00327,0.0,25,13.73,12.711
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:35.606,2025-03-28 12:13:35.618,cityNight_640x480.jpg,2554,640x480,80,68.65,0.99993,0.0,25,13.73,12.515
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:35.652,2025-03-28 12:13:35.664,cityNight_640x480.jpg,2555,640x480,80,68.65,1.47557,0.0,25,13.73,12.515
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:35.684,2025-03-28 12:13:35.696,cityNight_640x480.jpg,2556,640x480,80,68.65,1.3833,0.0,25,13.73,12.087
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:35.730,2025-03-28 12:13:35.742,cityNight_640x480.jpg,2557,640x480,80,68.65,1.27888,0.0,25,13.73,12.955
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:35.775,2025-03-28 12:13:35.785,cityNight_640x480.jpg,2558,640x480,80,68.65,1.0004,0.0,25,13.73,10.306
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:35.812,2025-03-28 12:13:35.816,cityNight_640x480.jpg,2559,640x480,80,68.65,1.19305,0.0,25,13.73,4.252
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:35.846,2025-03-28 12:13:35.857,cityNight_640x480.jpg,2560,640x480,80,68.65,1.01423,0.0,25,13.73,11.843
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:35.879,2025-03-28 12:13:35.886,cityNight_640x480.jpg,2561,640x480,80,68.65,1.74689,0.0,25,13.73,7.256
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:35.913,2025-03-28 12:13:35.916,cityNight_640x480.jpg,2562,640x480,80,68.65,1.71399,0.0,25,13.73,3.402
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:35.946,2025-03-28 12:13:35.949,cityNight_640x480.jpg,2563,640x480,80,68.65,1.59907,0.0,25,13.73,3.185
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:35.980,2025-03-28 12:13:35.992,cityNight_640x480.jpg,2564,640x480,80,68.65,1.72639,0.0,25,13.73,12.942
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:36.013,2025-03-28 12:13:36.016,cityNight_640x480.jpg,2565,640x480,80,68.65,1.13034,0.0,25,13.73,3.574
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:36.047,2025-03-28 12:13:36.059,cityNight_640x480.jpg,2566,640x480,80,68.65,1.25885,0.3407,25,13.73,12.035
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:36.080,2025-03-28 12:13:36.091,cityNight_640x480.jpg,2567,640x480,80,68.65,1.64652,0.0,25,13.73,11.226
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:36.112,2025-03-28 12:13:36.124,cityNight_640x480.jpg,2568,640x480,80,68.65,1.2424,0.69237,25,13.73,12.503
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:36.146,2025-03-28 12:13:36.158,cityNight_640x480.jpg,2569,640x480,80,68.65,1.70684,0.0,25,13.73,12.522
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:36.180,2025-03-28 12:13:36.189,cityNight_640x480.jpg,2570,640x480,80,68.65,1.85084,0.0,25,13.73,9.192
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:36.213,2025-03-28 12:13:36.225,cityNight_640x480.jpg,2571,640x480,80,68.65,1.14322,0.0,25,13.73,12.797
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:36.263,2025-03-28 12:13:36.276,cityNight_640x480.jpg,2572,640x480,80,68.65,1.67131,0.0,25,13.73,13.102
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:36.296,2025-03-28 12:13:36.308,cityNight_640x480.jpg,2573,640x480,80,68.65,0.79513,0.0,25,13.73,12.372
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:36.330,2025-03-28 12:13:36.342,cityNight_640x480.jpg,2574,640x480,80,68.65,1.08814,0.88429,27,14.8284,12.187
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:36.363,2025-03-28 12:13:36.375,cityNight_640x480.jpg,2575,640x480,80,68.65,1.61839,0.0,27,14.8284,12.157
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:36.397,2025-03-28 12:13:36.409,cityNight_640x480.jpg,2576,640x480,80,68.65,0.81682,0.0,27,14.8284,12.106
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:36.430,2025-03-28 12:13:36.433,cityNight_640x480.jpg,2577,640x480,80,68.65,1.92952,0.0,27,14.8284,3.749
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:36.465,2025-03-28 12:13:36.472,cityNight_640x480.jpg,2578,640x480,80,68.65,0.82946,0.0,27,14.8284,7.174
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:36.497,2025-03-28 12:13:36.500,cityNight_640x480.jpg,2579,640x480,80,68.65,1.15037,0.0,27,14.8284,3.624
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:36.530,2025-03-28 12:13:36.540,cityNight_640x480.jpg,2580,640x480,80,68.65,1.47462,0.0,27,14.8284,10.129
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:36.564,2025-03-28 12:13:36.576,cityNight_640x480.jpg,2581,640x480,80,68.65,1.00946,0.98586,27,14.8284,12.014
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:36.597,2025-03-28 12:13:36.608,cityNight_640x480.jpg,2582,640x480,80,68.65,1.12915,0.81658,27,14.8284,11.918
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:36.631,2025-03-28 12:13:36.632,cityNight_640x480.jpg,2583,640x480,80,68.65,1.1034,0.0,27,14.8284,1.686
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:36.664,2025-03-28 12:13:36.667,cityNight_640x480.jpg,2584,640x480,80,68.65,1.56975,0.50592,27,14.8284,3.566
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:36.697,2025-03-28 12:13:36.707,cityNight_640x480.jpg,2585,640x480,80,68.65,1.76311,0.37003,27,14.8284,10.69
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:36.730,2025-03-28 12:13:36.733,cityNight_640x480.jpg,2586,640x480,80,68.65,1.33204,0.0,27,14.8284,3.846
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:36.763,2025-03-28 12:13:36.776,cityNight_640x480.jpg,2587,640x480,80,68.65,2.0051,0.0,27,14.8284,13.319
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:36.797,2025-03-28 12:13:36.809,cityNight_640x480.jpg,2588,640x480,80,68.65,1.46484,0.0,27,14.8284,12.243
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:36.831,2025-03-28 12:13:36.840,cityNight_640x480.jpg,2589,640x480,80,68.65,1.02973,0.0,27,14.8284,9.302
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:36.865,2025-03-28 12:13:36.866,cityNight_640x480.jpg,2590,640x480,80,68.65,0.72742,0.0,27,14.8284,1.548
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:36.898,2025-03-28 12:13:36.905,cityNight_640x480.jpg,2591,640x480,80,68.65,1.03426,0.9799,27,14.8284,7.396
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:36.931,2025-03-28 12:13:36.934,cityNight_640x480.jpg,2592,640x480,80,68.65,1.0283,0.70739,27,14.8284,3.21
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:36.964,2025-03-28 12:13:36.976,cityNight_640x480.jpg,2593,640x480,80,68.65,1.14799,0.88048,27,14.8284,12.898
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:36.997,2025-03-28 12:13:37.010,cityNight_640x480.jpg,2594,640x480,80,68.65,1.441,0.80729,27,14.8284,13.008
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:37.031,2025-03-28 12:13:37.041,cityNight_640x480.jpg,2595,640x480,80,68.65,1.24788,0.7453,27,14.8284,10.0
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:37.064,2025-03-28 12:13:37.068,cityNight_640x480.jpg,2596,640x480,80,68.65,1.51944,0.46611,27,14.8284,4.291
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:37.097,2025-03-28 12:13:37.109,cityNight_640x480.jpg,2597,640x480,80,68.65,2.15721,0.0,27,14.8284,12.564
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:37.131,2025-03-28 12:13:37.133,cityNight_640x480.jpg,2598,640x480,80,68.65,1.49989,0.0,27,14.8284,2.822
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:37.165,2025-03-28 12:13:37.168,cityNight_640x480.jpg,2599,640x480,80,68.65,1.32918,0.0,27,14.8284,3.374
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:37.198,2025-03-28 12:13:37.210,cityNight_640x480.jpg,2600,640x480,80,68.65,1.01757,0.0,27,14.8284,12.191
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:37.231,2025-03-28 12:13:37.245,cityNight_640x480.jpg,2601,640x480,85,76.24,1.64318,0.0,27,16.4678,14.491
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:37.265,2025-03-28 12:13:37.270,cityNight_640x480.jpg,2602,640x480,85,76.24,1.40429,0.0,27,16.4678,5.276
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:37.297,2025-03-28 12:13:37.311,cityNight_640x480.jpg,2603,640x480,85,76.24,2.00176,0.0,27,16.4678,14.254
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:37.331,2025-03-28 12:13:37.343,cityNight_640x480.jpg,2604,640x480,85,76.24,1.00851,0.78583,30,18.2976,12.151
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:37.364,2025-03-28 12:13:37.377,cityNight_640x480.jpg,2605,640x480,85,76.24,1.21117,0.0,30,18.2976,13.524
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:37.398,2025-03-28 12:13:37.410,cityNight_640x480.jpg,2606,640x480,85,76.24,1.1096,0.0,30,18.2976,12.868
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:37.432,2025-03-28 12:13:37.445,cityNight_640x480.jpg,2607,640x480,85,76.24,0.96011,0.0,30,18.2976,13.107
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:37.466,2025-03-28 12:13:37.479,cityNight_640x480.jpg,2608,640x480,85,76.24,1.18732,1.05619,30,18.2976,13.548
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:37.499,2025-03-28 12:13:37.502,cityNight_640x480.jpg,2609,640x480,85,76.24,1.1313,0.0,30,18.2976,3.819
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:37.532,2025-03-28 12:13:37.546,cityNight_640x480.jpg,2610,640x480,85,76.24,1.28293,0.8297,30,18.2976,14.994
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:37.565,2025-03-28 12:13:37.579,cityNight_640x480.jpg,2611,640x480,85,76.24,2.13861,0.0,30,18.2976,14.153
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:37.598,2025-03-28 12:13:37.607,cityNight_640x480.jpg,2612,640x480,85,76.24,1.09601,0.74148,30,18.2976,9.688
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:37.632,2025-03-28 12:13:37.636,cityNight_640x480.jpg,2613,640x480,85,76.24,1.49441,0.0,30,18.2976,4.234
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:37.666,2025-03-28 12:13:37.673,cityNight_640x480.jpg,2614,640x480,85,76.24,1.18589,0.89598,30,18.2976,7.227
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:37.699,2025-03-28 12:13:37.702,cityNight_640x480.jpg,2615,640x480,85,76.24,2.14648,0.0,30,18.2976,3.537
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:37.733,2025-03-28 12:13:37.745,cityNight_640x480.jpg,2616,640x480,85,76.24,1.10888,0.0,30,18.2976,12.944
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:37.767,2025-03-28 12:13:37.779,cityNight_640x480.jpg,2617,640x480,85,76.24,0.0,0.0,30,18.2976,12.93
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:37.798,2025-03-28 12:13:37.811,cityNight_640x480.jpg,2618,640x480,85,76.24,1.51849,0.0,30,18.2976,13.387
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:37.844,2025-03-28 12:13:37.857,cityNight_640x480.jpg,2619,640x480,85,76.24,1.00493,0.0,30,18.2976,13.415
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:37.890,2025-03-28 12:13:37.902,cityNight_640x480.jpg,2620,640x480,85,76.24,1.0016,0.0,30,18.2976,12.83
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:37.921,2025-03-28 12:13:37.935,cityNight_640x480.jpg,2621,640x480,85,76.24,1.24383,0.0,30,18.2976,14.224
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:37.968,2025-03-28 12:13:37.981,cityNight_640x480.jpg,2622,640x480,85,76.24,0.99325,0.0,30,18.2976,13.99
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:38.015,2025-03-28 12:13:38.029,cityNight_640x480.jpg,2623,640x480,85,76.24,1.20616,0.0,30,18.2976,14.059
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:38.062,2025-03-28 12:13:38.076,cityNight_640x480.jpg,2624,640x480,85,76.24,1.03331,0.0,30,18.2976,14.167
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:38.109,2025-03-28 12:13:38.123,cityNight_640x480.jpg,2625,640x480,85,76.24,1.46151,0.0,30,18.2976,14.218
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:38.156,2025-03-28 12:13:38.169,cityNight_640x480.jpg,2626,640x480,85,76.24,1.00183,0.0,30,18.2976,13.888
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:38.203,2025-03-28 12:13:38.216,cityNight_640x480.jpg,2627,640x480,85,76.24,1.07026,0.0,30,18.2976,13.106
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:38.250,2025-03-28 12:13:38.264,cityNight_640x480.jpg,2628,640x480,85,76.24,0.99969,0.0,30,18.2976,14.233
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:38.297,2025-03-28 12:13:38.310,cityNight_640x480.jpg,2629,640x480,85,76.24,1.00183,1.00422,30,18.2976,13.338
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:38.342,2025-03-28 12:13:38.354,cityNight_640x480.jpg,2630,640x480,85,76.24,1.00136,0.0,26,15.8579,12.806
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:38.388,2025-03-28 12:13:38.400,cityNight_640x480.jpg,2631,640x480,85,76.24,1.00183,0.0,26,15.8579,12.596
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:38.434,2025-03-28 12:13:38.446,cityNight_640x480.jpg,2632,640x480,85,76.24,1.18041,0.0,26,15.8579,12.877
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:38.480,2025-03-28 12:13:38.493,cityNight_640x480.jpg,2633,640x480,85,76.24,1.0035,0.99611,26,15.8579,13.507
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:38.527,2025-03-28 12:13:38.540,cityNight_640x480.jpg,2634,640x480,85,76.24,0.68331,0.99993,26,15.8579,13.831
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:38.574,2025-03-28 12:13:38.587,cityNight_640x480.jpg,2635,640x480,85,76.24,1.00231,0.99683,26,15.8579,13.085
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:38.619,2025-03-28 12:13:38.632,cityNight_640x480.jpg,2636,640x480,85,76.24,1.09959,0.0,26,15.8579,13.991
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:38.651,2025-03-28 12:13:38.664,cityNight_640x480.jpg,2637,640x480,85,76.24,1.39999,0.0,26,15.8579,13.811
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:38.698,2025-03-28 12:13:38.710,cityNight_640x480.jpg,2638,640x480,85,76.24,1.14989,0.0,26,15.8579,12.897
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:38.744,2025-03-28 12:13:38.757,cityNight_640x480.jpg,2639,640x480,85,76.24,0.99897,0.0,26,15.8579,13.383
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:38.791,2025-03-28 12:13:38.804,cityNight_640x480.jpg,2640,640x480,85,76.24,1.24598,0.0,26,15.8579,13.975
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:38.838,2025-03-28 12:13:38.851,cityNight_640x480.jpg,2641,640x480,85,76.24,1.0035,0.0,26,15.8579,13.955
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:38.885,2025-03-28 12:13:38.897,cityNight_640x480.jpg,2642,640x480,85,76.24,0.0,1.44696,26,15.8579,12.601
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:38.931,2025-03-28 12:13:38.945,cityNight_640x480.jpg,2643,640x480,85,76.24,0.91743,0.0,26,15.8579,14.45
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:38.978,2025-03-28 12:13:38.992,cityNight_640x480.jpg,2644,640x480,85,76.24,1.0047,0.99754,26,15.8579,14.082
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:39.025,2025-03-28 12:13:39.037,cityNight_640x480.jpg,2645,640x480,85,76.24,1.00112,0.99754,26,15.8579,12.658
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:39.072,2025-03-28 12:13:39.085,cityNight_640x480.jpg,2646,640x480,85,76.24,0.99969,0.0,26,15.8579,13.534
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:39.118,2025-03-28 12:13:39.132,cityNight_640x480.jpg,2647,640x480,85,76.24,0.48733,0.98705,26,15.8579,14.035
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:39.164,2025-03-28 12:13:39.178,cityNight_640x480.jpg,2648,640x480,85,76.24,1.44529,0.0,26,15.8579,14.444
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:39.210,2025-03-28 12:13:39.224,cityNight_640x480.jpg,2649,640x480,85,76.24,1.00255,0.99707,26,15.8579,14.726
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:39.257,2025-03-28 12:13:39.270,cityNight_640x480.jpg,2650,640x480,85,76.24,1.00207,0.0,26,15.8579,13.422
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:39.303,2025-03-28 12:13:39.316,cityNight_640x480.jpg,2651,640x480,85,76.24,1.00064,0.0,26,15.8579,13.267
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:39.334,2025-03-28 12:13:39.347,cityNight_640x480.jpg,2652,640x480,85,76.24,0.9954,0.0,26,15.8579,13.934
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:39.381,2025-03-28 12:13:39.394,cityNight_640x480.jpg,2653,640x480,85,76.24,1.2424,0.0,23,14.0282,13.988
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:39.427,2025-03-28 12:13:39.441,cityNight_640x480.jpg,2654,640x480,85,76.24,1.00136,0.0,23,14.0282,14.021
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:39.475,2025-03-28 12:13:39.487,cityNight_640x480.jpg,2655,640x480,85,76.24,1.00207,0.0,23,14.0282,12.128
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:39.507,2025-03-28 12:13:39.520,cityNight_640x480.jpg,2656,640x480,85,76.24,1.00231,0.99659,23,14.0282,13.407
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:39.553,2025-03-28 12:13:39.566,cityNight_640x480.jpg,2657,640x480,85,76.24,1.37472,0.0,23,14.0282,13.769
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:39.599,2025-03-28 12:13:39.612,cityNight_640x480.jpg,2658,640x480,85,76.24,1.26314,1.01233,23,14.0282,13.866
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:39.646,2025-03-28 12:13:39.659,cityNight_640x480.jpg,2659,640x480,85,76.24,0.99945,0.0,23,14.0282,13.366
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:39.691,2025-03-28 12:13:39.704,cityNight_640x480.jpg,2660,640x480,85,76.24,1.00327,0.0,23,14.0282,13.613
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:39.737,2025-03-28 12:13:39.750,cityNight_640x480.jpg,2661,640x480,85,76.24,1.05929,0.0,23,14.0282,13.78
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:39.784,2025-03-28 12:13:39.797,cityNight_640x480.jpg,2662,640x480,85,76.24,1.44935,0.0,23,14.0282,13.705
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:39.831,2025-03-28 12:13:39.844,cityNight_640x480.jpg,2663,640x480,85,76.24,1.00231,0.0,23,14.0282,13.439
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:39.876,2025-03-28 12:13:39.890,cityNight_640x480.jpg,2664,640x480,85,76.24,1.0004,0.0,23,14.0282,14.109
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:39.908,2025-03-28 12:13:39.921,cityNight_640x480.jpg,2665,640x480,85,76.24,1.23596,0.0,23,14.0282,13.089
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:39.954,2025-03-28 12:13:39.966,cityNight_640x480.jpg,2666,640x480,85,76.24,1.18208,0.0,23,14.0282,12.817
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:40.001,2025-03-28 12:13:40.014,cityNight_640x480.jpg,2667,640x480,85,76.24,1.01376,0.0,23,14.0282,13.046
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:40.048,2025-03-28 12:13:40.061,cityNight_640x480.jpg,2668,640x480,85,76.24,1.07479,0.0,23,14.0282,13.587
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:40.094,2025-03-28 12:13:40.107,cityNight_640x480.jpg,2669,640x480,85,76.24,0.99897,0.0,23,14.0282,13.716
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:40.141,2025-03-28 12:13:40.154,cityNight_640x480.jpg,2670,640x480,85,76.24,1.0283,1.00136,23,14.0282,13.847
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:40.188,2025-03-28 12:13:40.201,cityNight_640x480.jpg,2671,640x480,85,76.24,1.17898,0.0,23,14.0282,13.345
Local server and receiver - ws://192.168.0.69:9000,2025-03-28 12:13:40.219,2025-03-28 12:13:40.232,cityNight_640x480.jpg,2672,640x480,85,76.24,0.99325,0.99921,23,14.0282,13.878
