setup description,timestamp_receiver,timestamp_server,filename,frame_id,resolution,jpeg_quality,size_kb,compression_time_ms,encryption_time_ms,fps,Mbits,latency_ms
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:27.922,2025-03-28 14:39:28.394,cityNight_640x480.jpg,22,640x480,20,21.47,4.60815,1.02544,2,0.3435,251.945
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:27.957,2025-03-28 14:39:28.424,cityNight_640x480.jpg,23,640x480,20,21.47,4.69375,1.0314,2,0.3435,246.697
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:27.992,2025-03-28 14:39:28.456,cityNight_640x480.jpg,24,640x480,20,21.47,4.65846,1.0674,2,0.3435,243.689
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:28.027,2025-03-28 14:39:28.503,cityNight_640x480.jpg,25,640x480,20,21.47,4.63939,1.07145,2,0.3435,255.855
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:28.062,2025-03-28 14:39:28.520,cityNight_640x480.jpg,26,640x480,20,21.47,4.77123,1.02949,2,0.3435,238.206
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:28.097,2025-03-28 14:39:28.555,cityNight_640x480.jpg,27,640x480,20,21.47,4.86636,1.03307,2,0.3435,238.038
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:28.132,2025-03-28 14:39:28.607,cityNight_640x480.jpg,28,640x480,20,21.47,4.61483,1.02687,2,0.3435,254.963
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:28.167,2025-03-28 14:39:28.652,cityNight_640x480.jpg,29,640x480,20,21.47,4.66943,1.02949,2,0.3435,265.221
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:28.201,2025-03-28 14:39:28.699,cityNight_640x480.jpg,30,640x480,20,21.47,4.62818,1.02234,2,0.3435,277.425
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:28.236,2025-03-28 14:39:28.717,cityNight_640x480.jpg,31,640x480,20,21.47,4.65345,1.07145,2,0.3435,260.973
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:28.271,2025-03-28 14:39:28.736,cityNight_640x480.jpg,32,640x480,20,21.47,4.65345,1.01972,2,0.3435,244.65
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:28.306,2025-03-28 14:39:28.776,cityNight_640x480.jpg,33,640x480,20,21.47,4.63939,1.07265,2,0.3435,249.762
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:28.341,2025-03-28 14:39:28.887,cityNight_640x480.jpg,34,640x480,20,21.47,4.66895,1.02329,32,5.4963,326.164
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:28.376,2025-03-28 14:39:28.894,cityNight_640x480.jpg,35,640x480,20,21.47,4.62389,1.03378,32,5.4963,298.155
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:28.411,2025-03-28 14:39:28.911,cityNight_640x480.jpg,36,640x480,20,21.47,4.65131,1.02448,32,5.4963,279.824
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:28.445,2025-03-28 14:39:28.944,cityNight_640x480.jpg,37,640x480,20,21.47,4.6711,1.0283,32,5.4963,278.353
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:28.480,2025-03-28 14:39:28.958,cityNight_640x480.jpg,38,640x480,20,21.47,4.80413,1.07121,32,5.4963,257.741
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:28.515,2025-03-28 14:39:28.988,cityNight_640x480.jpg,39,640x480,20,21.47,4.65775,1.02854,32,5.4963,252.965
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:28.550,2025-03-28 14:39:29.038,cityNight_640x480.jpg,40,640x480,20,21.47,4.67944,1.06931,32,5.4963,267.584
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:28.585,2025-03-28 14:39:29.066,cityNight_640x480.jpg,41,640x480,20,21.47,4.72522,1.03021,32,5.4963,261.264
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:28.620,2025-03-28 14:39:29.086,cityNight_640x480.jpg,42,640x480,20,21.47,4.86135,1.06382,32,5.4963,245.551
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:28.655,2025-03-28 14:39:29.136,cityNight_640x480.jpg,43,640x480,20,21.47,4.61435,1.03021,32,5.4963,261.048
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:28.690,2025-03-28 14:39:29.160,cityNight_640x480.jpg,44,640x480,20,21.47,4.64392,1.02162,32,5.4963,249.805
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:28.725,2025-03-28 14:39:29.202,cityNight_640x480.jpg,45,640x480,20,21.47,4.63676,1.02782,32,5.4963,256.461
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:28.760,2025-03-28 14:39:29.229,cityNight_640x480.jpg,46,640x480,20,21.47,4.63557,1.06168,32,5.4963,248.952
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:28.795,2025-03-28 14:39:29.267,cityNight_640x480.jpg,47,640x480,20,21.47,4.6699,1.03378,32,5.4963,252.059
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:28.830,2025-03-28 14:39:29.309,cityNight_640x480.jpg,48,640x480,20,21.47,4.65322,1.17826,32,5.4963,258.478
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:28.865,2025-03-28 14:39:29.349,cityNight_640x480.jpg,49,640x480,20,21.47,4.61531,1.10555,32,5.4963,264.235
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:28.900,2025-03-28 14:39:29.370,cityNight_640x480.jpg,50,640x480,20,21.47,4.60362,1.26004,32,5.4963,249.476
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:28.935,2025-03-28 14:39:29.410,cityNight_640x480.jpg,51,640x480,20,21.47,4.64106,1.03307,32,5.4963,254.796
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:28.970,2025-03-28 14:39:29.439,cityNight_640x480.jpg,52,640x480,20,21.47,4.62055,1.0221,32,5.4963,248.463
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:29.005,2025-03-28 14:39:29.481,cityNight_640x480.jpg,53,640x480,20,21.47,4.637,1.12343,32,5.4963,255.388
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:29.040,2025-03-28 14:39:29.506,cityNight_640x480.jpg,54,640x480,20,21.47,4.64416,1.02568,32,5.4963,246.119
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:29.074,2025-03-28 14:39:29.546,cityNight_640x480.jpg,55,640x480,20,21.47,4.67849,1.03021,32,5.4963,252.11
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:29.109,2025-03-28 14:39:29.609,cityNight_640x480.jpg,56,640x480,20,21.47,4.62747,1.02544,32,5.4963,279.495
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:29.144,2025-03-28 14:39:29.641,cityNight_640x480.jpg,57,640x480,20,21.47,4.64177,1.07384,32,5.4963,276.992
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:29.179,2025-03-28 14:39:29.657,cityNight_640x480.jpg,58,640x480,20,21.47,4.64106,1.0252,32,5.4963,257.893
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:29.214,2025-03-28 14:39:29.689,cityNight_640x480.jpg,59,640x480,20,21.47,4.65512,1.02663,32,5.4963,254.367
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:29.249,2025-03-28 14:39:29.722,cityNight_640x480.jpg,60,640x480,20,21.47,4.62127,1.06311,32,5.4963,252.995
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:29.284,2025-03-28 14:39:29.754,cityNight_640x480.jpg,61,640x480,20,21.47,4.65918,1.03259,32,5.4963,249.881
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:29.319,2025-03-28 14:39:29.812,cityNight_640x480.jpg,62,640x480,20,21.47,4.66013,1.07455,32,5.4963,272.998
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:29.354,2025-03-28 14:39:29.865,cityNight_640x480.jpg,63,640x480,20,21.47,4.66442,1.02735,32,5.4963,290.406
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:29.389,2025-03-28 14:39:29.881,cityNight_640x480.jpg,64,640x480,20,21.47,4.58479,1.07908,32,5.4963,271.791
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:29.423,2025-03-28 14:39:29.901,cityNight_640x480.jpg,65,640x480,20,21.47,4.66228,1.03211,31,5.3246,257.789
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:29.458,2025-03-28 14:39:29.919,cityNight_640x480.jpg,66,640x480,20,21.47,4.80938,1.02448,31,5.3246,240.809
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:29.493,2025-03-28 14:39:29.970,cityNight_640x480.jpg,67,640x480,20,21.47,4.68445,1.03354,31,5.3246,256.448
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:29.529,2025-03-28 14:39:30.008,cityNight_640x480.jpg,68,640x480,20,21.47,4.59838,1.06764,31,5.3246,258.995
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:29.563,2025-03-28 14:39:30.029,cityNight_640x480.jpg,69,640x480,20,21.47,4.8635,1.03378,31,5.3246,245.436
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:29.599,2025-03-28 14:39:30.068,cityNight_640x480.jpg,70,640x480,20,21.47,4.79794,1.02735,31,5.3246,249.098
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:29.634,2025-03-28 14:39:30.131,cityNight_640x480.jpg,71,640x480,20,21.47,4.61626,1.03045,31,5.3246,276.734
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:29.668,2025-03-28 14:39:30.185,cityNight_640x480.jpg,72,640x480,20,21.47,4.59337,1.06502,31,5.3246,296.787
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:29.703,2025-03-28 14:39:30.195,cityNight_640x480.jpg,73,640x480,20,21.47,4.64344,1.03235,31,5.3246,271.829
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:29.738,2025-03-28 14:39:30.230,cityNight_640x480.jpg,74,640x480,20,21.47,4.61411,1.02472,31,5.3246,272.175
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:29.773,2025-03-28 14:39:30.239,cityNight_640x480.jpg,75,640x480,20,21.47,4.70304,1.03068,31,5.3246,245.68
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:29.808,2025-03-28 14:39:30.288,cityNight_640x480.jpg,76,640x480,20,21.47,4.65131,1.06621,31,5.3246,259.908
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:29.843,2025-03-28 14:39:30.401,cityNight_640x480.jpg,77,640x480,20,21.47,4.62699,1.02901,31,5.3246,338.189
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:29.878,2025-03-28 14:39:30.417,cityNight_640x480.jpg,78,640x480,20,21.47,4.80199,1.0252,31,5.3246,318.633
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:29.913,2025-03-28 14:39:30.426,cityNight_640x480.jpg,79,640x480,20,21.47,4.59909,1.06859,31,5.3246,292.941
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:29.948,2025-03-28 14:39:30.441,cityNight_640x480.jpg,80,640x480,20,21.47,4.59981,1.0252,31,5.3246,273.186
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:29.983,2025-03-28 14:39:30.456,cityNight_640x480.jpg,81,640x480,20,21.47,4.63033,1.02949,31,5.3246,252.894
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:30.018,2025-03-28 14:39:30.507,cityNight_640x480.jpg,82,640x480,20,21.47,4.84896,1.03116,31,5.3246,269.186
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:30.053,2025-03-28 14:39:30.518,cityNight_640x480.jpg,83,640x480,20,21.47,4.61411,1.10698,31,5.3246,245.141
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:30.088,2025-03-28 14:39:30.589,cityNight_640x480.jpg,84,640x480,20,21.47,4.64153,1.03116,31,5.3246,280.802
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:30.122,2025-03-28 14:39:30.597,cityNight_640x480.jpg,85,640x480,20,21.47,4.70757,1.02973,31,5.3246,254.695
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:30.157,2025-03-28 14:39:30.649,cityNight_640x480.jpg,86,640x480,20,21.47,4.68993,1.02592,31,5.3246,271.386
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:30.192,2025-03-28 14:39:30.660,cityNight_640x480.jpg,87,640x480,20,21.47,4.72116,1.07336,31,5.3246,247.367
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:30.227,2025-03-28 14:39:30.711,cityNight_640x480.jpg,88,640x480,20,21.47,4.668,1.22595,31,5.3246,263.837
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:30.262,2025-03-28 14:39:30.732,cityNight_640x480.jpg,89,640x480,20,21.47,4.71711,1.04475,31,5.3246,250.133
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:30.297,2025-03-28 14:39:30.790,cityNight_640x480.jpg,90,640x480,20,21.47,4.93217,1.07622,31,5.3246,272.518
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:30.332,2025-03-28 14:39:30.797,cityNight_640x480.jpg,91,640x480,20,21.47,4.68135,1.0736,31,5.3246,244.788
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:30.367,2025-03-28 14:39:30.860,cityNight_640x480.jpg,92,640x480,20,21.47,4.67348,1.02639,31,5.3246,272.47
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:30.402,2025-03-28 14:39:30.875,cityNight_640x480.jpg,93,640x480,20,21.47,4.69637,1.03021,31,5.3246,252.845
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:30.437,2025-03-28 14:39:30.931,cityNight_640x480.jpg,94,640x480,20,21.47,4.65631,1.02949,29,4.981,274.042
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:30.472,2025-03-28 14:39:30.954,cityNight_640x480.jpg,95,640x480,20,21.47,4.71306,1.08099,29,4.981,261.817
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:30.507,2025-03-28 14:39:31.008,cityNight_640x480.jpg,96,640x480,20,21.47,4.65846,1.02949,29,4.981,281.185
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:30.542,2025-03-28 14:39:31.016,cityNight_640x480.jpg,97,640x480,20,21.47,4.73022,1.02925,29,4.981,253.737
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:30.577,2025-03-28 14:39:31.067,cityNight_640x480.jpg,98,640x480,20,21.47,4.67682,1.02854,29,4.981,270.181
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:30.612,2025-03-28 14:39:31.078,cityNight_640x480.jpg,99,640x480,20,21.47,4.69089,1.25337,29,4.981,245.906
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:30.647,2025-03-28 14:39:31.131,cityNight_640x480.jpg,100,640x480,20,21.47,4.66895,1.02949,29,4.981,264.277
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:30.682,2025-03-28 14:39:31.146,cityNight_640x480.jpg,101,640x480,20,21.47,4.70042,1.03045,29,4.981,243.569
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:30.717,2025-03-28 14:39:31.210,cityNight_640x480.jpg,102,640x480,20,21.47,4.63319,1.03831,29,4.981,272.822
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:30.752,2025-03-28 14:39:31.225,cityNight_640x480.jpg,103,640x480,20,21.47,4.70018,1.10674,29,4.981,252.734
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:30.788,2025-03-28 14:39:31.273,cityNight_640x480.jpg,104,640x480,20,21.47,4.60958,1.23477,29,4.981,264.559
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:30.823,2025-03-28 14:39:31.292,cityNight_640x480.jpg,105,640x480,20,21.47,4.88591,1.02925,29,4.981,248.577
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:30.858,2025-03-28 14:39:31.349,cityNight_640x480.jpg,106,640x480,20,21.47,4.84228,1.02806,29,4.981,270.838
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:30.893,2025-03-28 14:39:31.357,cityNight_640x480.jpg,107,640x480,20,21.47,4.71687,1.02878,29,4.981,244.215
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:30.928,2025-03-28 14:39:31.435,cityNight_640x480.jpg,108,640x480,20,21.47,4.61292,1.05953,29,4.981,286.562
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:30.963,2025-03-28 14:39:31.449,cityNight_640x480.jpg,109,640x480,20,21.47,4.67896,1.07646,29,4.981,265.972
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:30.998,2025-03-28 14:39:31.465,cityNight_640x480.jpg,110,640x480,20,21.47,4.63748,1.02472,29,4.981,246.845
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:31.033,2025-03-28 14:39:31.533,cityNight_640x480.jpg,111,640x480,20,21.47,4.9212,1.03283,29,4.981,279.38
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:31.068,2025-03-28 14:39:31.543,cityNight_640x480.jpg,112,640x480,20,21.47,4.62961,1.06144,29,4.981,255.162
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:31.103,2025-03-28 14:39:31.693,cityNight_640x480.jpg,113,640x480,20,21.47,4.69613,1.02711,29,4.981,369.911
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:31.138,2025-03-28 14:39:31.746,cityNight_640x480.jpg,114,640x480,20,21.47,4.80819,1.02806,29,4.981,387.949
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:31.173,2025-03-28 14:39:31.762,cityNight_640x480.jpg,115,640x480,20,21.47,4.93813,1.02949,29,4.981,369.044
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:31.208,2025-03-28 14:39:31.777,cityNight_640x480.jpg,116,640x480,20,21.47,4.64725,1.07956,29,4.981,348.754
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:31.243,2025-03-28 14:39:31.792,cityNight_640x480.jpg,117,640x480,20,21.47,4.6916,1.02711,29,4.981,329.277
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:31.278,2025-03-28 14:39:31.808,cityNight_640x480.jpg,118,640x480,20,21.47,4.64368,1.02663,29,4.981,309.909
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:31.313,2025-03-28 14:39:31.824,cityNight_640x480.jpg,119,640x480,20,21.47,4.70877,1.11389,29,4.981,290.874
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:31.348,2025-03-28 14:39:31.858,cityNight_640x480.jpg,120,640x480,20,21.47,4.8151,1.07145,29,4.981,289.505
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:31.383,2025-03-28 14:39:31.872,cityNight_640x480.jpg,121,640x480,20,21.47,4.70853,1.03498,29,4.981,268.925
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:31.418,2025-03-28 14:39:31.886,cityNight_640x480.jpg,122,640x480,20,21.47,4.66633,1.02735,29,4.981,248.192
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:31.453,2025-03-28 14:39:31.938,cityNight_640x480.jpg,123,640x480,20,21.47,4.6854,1.07932,29,4.981,264.361
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:31.488,2025-03-28 14:39:31.949,cityNight_640x480.jpg,124,640x480,20,21.47,4.61459,1.02735,29,4.981,240.87
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:31.523,2025-03-28 14:39:32.013,cityNight_640x480.jpg,125,640x480,20,21.47,4.76193,1.0252,29,4.981,270.155
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:31.558,2025-03-28 14:39:32.028,cityNight_640x480.jpg,126,640x480,20,21.47,4.64582,1.02878,29,4.981,249.886
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:31.593,2025-03-28 14:39:32.091,cityNight_640x480.jpg,127,640x480,20,21.47,4.8945,1.06907,29,4.981,277.972
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:31.628,2025-03-28 14:39:32.163,cityNight_640x480.jpg,128,640x480,20,21.47,4.59599,1.02854,29,4.981,314.405
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:31.663,2025-03-28 14:39:32.169,cityNight_640x480.jpg,129,640x480,20,21.47,4.93598,1.07408,29,4.981,285.759
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:31.698,2025-03-28 14:39:32.184,cityNight_640x480.jpg,130,640x480,20,21.47,4.64153,1.03021,29,4.981,266.055
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:31.733,2025-03-28 14:39:32.227,cityNight_640x480.jpg,131,640x480,20,21.47,4.69184,1.0891,29,4.981,274.137
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:31.768,2025-03-28 14:39:32.248,cityNight_640x480.jpg,132,640x480,20,21.47,4.6277,1.03045,29,4.981,259.422
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:31.803,2025-03-28 14:39:32.306,cityNight_640x480.jpg,133,640x480,20,21.47,4.70781,1.02615,29,4.981,283.011
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:31.838,2025-03-28 14:39:32.333,cityNight_640x480.jpg,134,640x480,20,21.47,4.65512,1.02735,29,4.981,275.299
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:31.872,2025-03-28 14:39:32.355,cityNight_640x480.jpg,135,640x480,20,21.47,4.67992,1.08099,29,4.981,262.334
RPI4 5G - ws://heliwi.duckdns.org:9000,2025-03-28 14:39:31.907,2025-03-28 14:39:32.415,cityNight_640x480.jpg,136,640x480,20,21.47,4.60649,1.07431,29,4.981,287.362
