filename,fps_mean,fps_min,fps_max,size_kb_mean,compression_time_ms_mean,encryption_time_ms_mean
cityNight_640x480.jpg,21.572,1,24,47.678666666666665,0.9535471822222221,0.12357879111111111
cityNight_800x600.jpg,21.51688888888889,18,24,71.112,1.3291664711111113,0.21316887555555555
city_640x480.jpg,21.76711111111111,20,23,56.24333333333333,0.9830492444444444,0.12966274666666666
city_800x600.jpg,21.531555555555556,17,23,83.886,1.3877342488888889,0.23004540444444446
white_noise_640x480.jpg,21.241333333333333,16,22,131.45933333333332,1.1798311466666667,0.2425267866666667
white_noise_800x600.jpg,19.159555555555556,10,23,205.21333333333334,1.733788911111111,0.29921564444444443
